Date,Notes,Zip_76574,Zip_78605,Zip_78610,Zip_78612,Zip_78613,Zip_78615,Zip_78616,Zip_78617,Zip_78620,Zip_78621,Zip_78626,Zip_78628,Zip_78634,Zip_78640,Zip_78641,Zip_78642,Zip_78644,Zip_78645,Zip_78652,Zip_78653,Zip_78654,Zip_78660,Zip_78663,Zip_78664,Zip_78665,Zip_78669,Zip_78681,Zip_78701,Zip_78702,Zip_78703,Zip_78704,Zip_78705,Zip_78712,Zip_78717,Zip_78719,Zip_78721,Zip_78722,Zip_78723,Zip_78724,Zip_78725,Zip_78726,Zip_78727,Zip_78728,Zip_78729,Zip_78730,Zip_78731,Zip_78732,Zip_78733,Zip_78734,Zip_78735,Zip_78736,Zip_78737,Zip_78738,Zip_78739,Zip_78741,Zip_78742,Zip_78744,Zip_78745,Zip_78746,Zip_78747,Zip_78748,Zip_78749,Zip_78750,Zip_78751,Zip_78752,Zip_78753,Zip_78754,Zip_78756,Zip_78757,Zip_78758,Zip_78759,FID
2020/05/28 22:00:00+00,,0,0,6,2,5,0,0,88,1,26,0,0,2,0,9,0,0,14,1,76,1,187,0,11,0,5,1,39,47,45,119,62,0,9,3,49,9,86,137,54,10,33,50,10,4,36,10,12,22,21,36,6,25,10,297,5,256,111,58,77,195,42,19,20,112,202,51,7,36,192,24,164
2020/05/29 22:00:00+00,,0,0,6,2,6,0,0,93,1,27,0,0,2,0,10,0,0,14,1,80,1,190,0,12,0,5,1,39,49,44,122,62,0,9,3,51,9,87,144,55,10,34,51,11,4,36,11,12,22,22,38,6,25,10,302,5,262,112,58,80,196,43,19,20,117,207,54,7,37,197,24,165
2020/05/30 22:00:00+00,,0,0,6,2,5,0,0,92,1,28,0,0,2,0,10,0,0,14,2,81,1,194,0,12,0,5,1,39,50,42,124,63,0,10,3,52,9,86,147,56,10,35,52,11,5,37,10,12,22,21,38,6,24,10,301,5,266,116,58,80,198,43,19,21,118,216,54,7,37,201,25,166
2020/05/31 22:00:00+00,,0,0,6,3,6,0,0,96,1,29,0,0,2,0,10,0,0,14,2,82,1,194,0,12,0,5,2,39,50,44,124,63,0,9,3,54,9,88,150,56,10,34,53,11,4,37,11,12,22,22,39,5,25,10,306,5,262,116,59,82,197,45,19,21,119,220,57,7,38,205,25,167
2020/06/01 22:00:00+00,,0,0,6,4,6,0,0,103,1,30,0,0,2,0,10,0,0,14,2,84,1,196,0,12,0,5,2,40,51,44,128,63,0,9,3,55,9,92,157,58,10,34,56,11,6,37,11,12,22,23,39,5,26,11,309,5,272,117,61,83,198,47,19,21,125,231,61,7,38,215,26,168
2020/06/02 22:00:00+00,,0,0,6,4,6,0,0,105,1,30,0,0,2,0,12,0,0,14,2,85,1,199,0,12,0,5,2,40,53,44,129,63,0,8,3,59,9,97,160,62,11,34,57,11,7,37,9,12,22,25,39,5,26,12,316,5,279,119,63,85,202,49,19,21,127,244,68,7,38,227,26,169
2020/06/03 22:00:00+00,,0,0,6,4,6,0,0,110,1,32,0,0,2,0,12,0,0,14,2,87,1,203,0,12,0,5,2,41,55,44,132,63,0,9,3,58,9,101,163,62,11,35,57,12,7,37,10,12,22,26,39,6,26,12,321,5,284,120,63,85,203,51,20,21,128,246,70,8,38,233,27,170
2020/06/04 22:00:00+00,,0,0,6,4,6,0,0,109,1,33,0,0,2,0,13,0,0,14,2,86,1,205,0,12,0,5,2,42,55,45,134,63,0,10,3,58,9,103,163,63,11,36,58,12,7,39,11,13,20,27,39,6,27,12,324,5,285,123,65,86,208,51,23,21,130,252,72,8,39,236,28,171
2020/06/05 22:00:00+00,,0,0,6,4,6,0,1,112,1,34,0,0,2,0,14,0,0,14,2,87,1,208,0,12,0,5,2,43,55,45,135,64,0,10,3,57,9,106,168,63,12,36,61,13,7,39,11,13,20,27,40,6,27,13,325,5,289,127,65,88,208,52,23,21,130,265,74,8,39,238,28,172
2020/06/06 22:00:00+00,,0,0,6,4,6,1,1,113,1,34,0,0,2,0,13,0,0,14,2,89,1,209,0,12,0,5,2,46,56,45,137,64,0,10,3,57,9,107,173,63,12,36,61,14,7,39,11,13,20,27,41,6,27,13,329,5,298,129,65,89,208,53,22,21,133,268,76,8,39,243,28,173
2020/06/07 22:00:00+00,,0,0,5,4,6,1,1,114,1,36,0,0,2,0,14,0,1,14,3,87,1,210,0,12,2,5,2,50,58,44,136,66,0,10,3,57,9,109,172,65,13,34,58,15,7,37,10,13,18,27,43,7,27,13,318,4,303,128,67,96,204,51,23,30,135,271,77,9,39,245,31,174
2020/06/08 22:00:00+00,,0,0,6,4,6,1,1,116,1,37,0,0,2,0,13,0,0,15,2,92,1,215,0,13,0,5,2,49,60,45,141,65,0,10,3,61,9,115,181,65,13,36,60,15,7,40,11,13,21,29,42,7,28,13,347,8,312,132,66,93,213,55,23,22,139,281,86,10,41,251,33,175
2020/06/09 22:00:00+00,,0,0,6,4,6,2,1,120,1,40,0,0,2,0,12,0,0,15,2,99,1,225,0,13,0,5,2,49,59,46,148,68,0,10,3,61,9,120,188,68,14,36,62,14,8,40,10,13,22,31,43,7,28,14,361,8,323,137,68,95,221,60,26,22,149,298,91,11,42,257,36,176
2020/06/10 22:00:00+00,,0,0,8,4,8,2,0,122,1,42,0,0,2,0,12,0,0,15,2,100,1,234,0,13,0,5,2,50,63,46,151,69,0,10,3,63,9,124,199,71,14,39,64,15,8,41,11,13,23,32,43,7,29,14,372,9,334,139,67,97,223,61,33,22,151,311,95,11,44,265,37,177
2020/06/11 22:00:00+00,,0,0,8,4,8,2,0,114,1,42,0,0,2,0,13,0,0,14,2,96,1,219,0,12,0,2,2,27,70,32,134,54,0,9,3,59,7,120,192,66,13,40,55,15,7,34,9,10,18,29,41,5,25,11,341,9,302,133,55,85,186,56,30,16,146,305,100,9,36,253,30,178
2020/06/12 22:00:00+00,,0,0,8,4,8,2,0,128,1,44,0,0,2,0,13,0,1,16,2,107,1,250,0,14,0,5,2,51,71,49,159,70,0,11,4,63,9,129,211,73,15,45,67,16,9,41,13,13,25,35,43,8,29,15,385,9,348,144,69,102,227,64,35,23,157,333,104,11,48,279,38,179
2020/06/13 22:00:00+00,,0,0,8,4,9,2,0,134,1,44,0,0,2,0,13,0,1,17,2,111,1,263,0,14,0,5,2,53,75,48,163,70,0,12,4,64,9,132,220,74,18,49,72,17,10,42,16,13,26,35,43,10,29,17,393,11,364,150,69,107,237,64,35,24,156,350,109,12,50,295,39,180
2020/06/14 22:00:00+00,,0,0,9,4,10,2,0,136,1,45,0,0,2,0,14,0,0,17,3,111,1,262,0,14,0,5,2,54,75,50,165,71,0,12,4,64,10,133,223,75,19,47,73,17,12,41,17,13,26,38,43,10,31,16,403,11,366,146,69,108,240,65,35,24,163,358,113,12,55,300,40,181
2020/06/15 22:00:00+00,,0,0,9,4,10,3,0,138,1,45,0,0,2,0,14,0,0,17,3,113,1,267,0,15,0,5,2,57,79,50,170,73,0,12,4,68,11,138,232,77,20,48,77,17,12,43,20,14,26,38,43,11,31,16,414,12,376,149,69,110,241,65,35,25,169,378,114,12,58,310,41,182
2020/06/16 22:00:00+00,,0,0,9,4,10,3,0,147,1,45,0,0,2,0,14,0,0,17,4,117,1,278,0,15,0,5,2,58,84,51,173,72,0,12,4,68,11,142,237,78,20,48,80,17,12,43,20,14,27,38,43,11,31,16,418,12,381,152,70,111,245,68,37,25,171,390,114,12,59,317,41,183
2020/06/17 22:00:00+00,,0,0,9,4,12,3,0,152,1,45,0,0,2,1,14,0,0,19,6,119,1,297,0,16,0,6,2,61,91,56,181,73,0,15,4,70,11,145,242,84,20,51,83,18,15,47,21,14,27,38,44,14,35,18,436,12,398,160,70,112,253,71,42,29,176,404,119,12,65,329,47,184
2020/06/18 22:00:00+00,No data,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185
2020/06/19 22:00:00+00,,0,0,10,4,13,3,0,160,1,46,0,0,2,1,15,0,0,21,8,130,1,329,0,17,0,6,2,62,108,58,190,75,0,18,4,74,11,156,255,85,20,58,90,21,15,52,22,14,28,40,45,14,34,21,454,12,423,176,73,118,260,74,47,32,182,427,127,14,67,351,48,186
2020/06/20 22:00:00+00,,0,0,10,4,18,3,0,175,1,50,0,0,2,1,16,0,1,21,11,137,1,355,0,21,0,8,3,69,121,62,204,76,0,20,4,79,12,165,266,89,23,58,98,25,16,55,23,14,34,45,46,16,36,19,473,13,449,204,79,130,275,82,52,35,197,464,137,14,73,372,54,187
2020/06/21 22:00:00+00,,0,0,13,5,18,3,0,194,1,59,1,0,2,1,20,0,1,26,11,147,1,392,0,20,0,10,3,75,134,70,226,82,0,23,5,86,13,178,282,95,26,61,106,28,16,58,24,15,37,47,48,17,39,20,512,14,483,220,87,135,302,90,56,39,216,507,153,15,85,400,62,188
2020/06/22 22:00:00+00,,0,0,13,5,16,3,0,191,1,58,1,0,2,1,21,0,1,25,11,151,1,397,0,21,0,9,4,130,141,67,230,85,0,23,7,85,13,179,280,88,27,65,109,29,16,60,24,15,40,45,48,17,43,22,515,14,494,232,91,138,307,89,56,40,210,503,154,15,84,401,64,189
2020/06/23 22:00:00+00,,0,0,13,6,21,3,0,203,1,61,1,0,2,1,19,0,0,26,13,155,1,409,0,22,0,11,3,84,147,75,240,93,0,24,8,89,13,193,288,95,29,65,113,34,16,64,25,15,41,50,49,17,45,23,530,14,528,241,96,149,320,97,60,39,225,524,173,16,88,421,66,190
2020/06/24 22:00:00+00,,0,0,16,6,24,4,0,210,1,64,1,0,2,2,19,0,0,27,14,168,1,427,0,22,0,12,4,88,158,78,255,98,0,24,9,91,14,206,299,104,29,71,114,38,15,69,26,15,44,51,50,20,49,23,546,14,549,253,98,154,334,100,68,40,238,550,182,20,92,443,69,191
2020/06/25 22:00:00+00,,0,0,16,6,25,4,0,214,1,66,1,0,2,2,19,0,0,27,14,175,1,436,0,22,0,12,4,91,165,83,260,102,1,25,9,93,14,212,306,106,29,74,116,40,15,70,26,17,44,51,49,20,49,25,566,14,560,261,100,162,342,101,71,45,240,558,185,21,94,458,74,192
2020/06/26 22:00:00+00,No data,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193
2020/06/27 22:00:00+00,,0,0,20,6,28,4,0,231,2,69,0,0,4,2,21,0,0,29,18,183,1,473,0,25,0,12,8,100,193,88,279,124,1,28,10,101,17,227,339,113,32,89,128,46,16,73,29,18,48,57,50,23,51,31,631,15,609,298,109,171,355,114,73,53,259,636,208,26,108,508,85,194
2020/06/28 22:00:00+00,,0,0,22,7,29,4,0,243,2,70,0,0,4,3,22,0,0,33,20,202,1,529,0,28,0,15,9,105,206,93,308,139,1,30,10,112,18,247,358,116,37,93,140,49,17,84,31,18,50,65,53,28,55,32,674,17,660,331,114,178,378,119,80,60,276,676,227,27,120,544,100,195
2020/06/29 22:00:00+00,,1,0,22,7,32,4,1,254,2,75,1,0,4,3,27,0,0,35,24,214,1,556,0,28,2,17,9,113,219,101,336,151,2,32,13,117,19,256,376,122,38,102,149,54,18,96,31,19,52,70,55,28,60,33,711,17,690,354,122,183,392,131,83,66,285,716,239,28,128,580,106,196
2020/06/30 22:00:00+00,,1,0,21,7,31,4,0,292,3,79,1,0,4,4,29,0,0,35,28,237,1,588,0,28,3,17,9,121,225,108,347,161,1,33,14,125,21,271,397,129,40,106,157,57,18,101,30,23,62,77,56,32,65,36,759,17,742,378,124,192,407,140,86,68,301,758,255,29,135,603,109,197
2020/07/01 22:00:00+00,,2,0,21,7,36,1,2,312,3,84,1,0,4,4,33,0,0,37,32,255,1,630,0,29,3,18,9,122,240,112,370,179,1,34,15,134,22,288,427,137,41,119,166,52,19,110,32,25,71,90,56,35,69,38,796,17,797,412,131,213,423,148,92,71,310,794,266,36,147,626,114,198
2020/07/02 22:00:00+00,,2,0,24,8,42,2,2,329,3,94,1,3,4,6,35,0,0,38,39,273,1,670,0,33,3,19,12,124,250,114,393,185,1,36,15,140,22,304,448,142,46,126,177,57,20,110,33,28,76,96,61,35,74,42,822,17,831,441,137,230,461,158,99,77,322,826,284,39,150,646,122,199
2020/07/03 22:00:00+00,,2,0,30,9,45,2,3,338,3,96,2,3,4,8,36,0,1,40,39,281,1,696,0,35,4,20,14,126,263,115,403,191,1,37,15,144,23,314,460,144,49,135,184,60,19,115,35,29,82,101,62,35,75,44,838,17,844,452,144,231,471,164,103,79,327,851,292,39,152,667,124,200
2020/08/23 22:00:00+00,,0,0,69,22,69,6,4,914,6,181,2,0,6,9,66,0,2,96,104,839,3,1913,0,55,7,59,30,240,613,264,847,370,2,72,64,332,166,735,1154,395,134,314,415,123,52,249,109,74,244,260,121,73,181,105,1684,39,1968,1092,307,602,949,357,240,174,624,1837,722,86,322,1519,436,201
2020/08/24 22:00:00+00,,0,0,70,22,69,6,4,920,6,182,2,0,6,10,66,0,2,96,105,841,3,1924,0,55,7,59,30,241,616,266,855,371,2,74,64,333,168,737,1156,395,134,314,417,124,54,249,110,76,245,265,122,73,182,105,1695,39,1986,1101,309,608,952,360,243,174,630,1848,725,87,323,1525,437,202
2020/08/25 22:00:00+00,,0,0,71,22,70,6,4,924,6,181,2,0,6,9,68,0,2,98,105,841,3,1936,0,55,7,62,30,247,621,267,858,372,2,75,64,333,168,742,1158,401,136,315,417,124,54,252,110,77,249,266,122,74,183,106,1700,39,2000,1104,312,612,955,365,246,174,633,1854,732,87,323,1527,439,203
2020/08/26 22:00:00+00,,0,0,71,22,70,6,4,925,6,184,2,0,6,9,66,0,2,98,104,841,3,1951,0,56,7,62,29,253,623,269,858,374,2,75,66,334,167,741,1162,404,138,318,419,125,54,250,111,76,249,266,122,73,185,108,1708,39,2006,1109,313,614,960,364,249,176,634,1859,734,88,323,1535,441,204
2020/08/27 22:00:00+00,,0,0,71,22,70,6,4,928,6,185,3,0,6,9,66,0,2,98,104,843,3,1953,0,56,7,63,29,253,625,271,865,375,2,76,66,336,169,741,1163,406,139,318,424,124,54,251,111,77,250,268,122,74,187,109,1718,39,2022,1118,312,617,965,365,251,177,637,1868,742,88,326,1539,441,205
2020/08/28 22:00:00+00,,0,0,71,22,70,6,4,949,6,187,3,0,6,9,66,0,2,98,105,843,3,1961,0,56,7,63,28,253,625,271,866,375,2,77,66,340,169,742,1167,396,139,319,427,124,53,251,111,77,249,268,122,74,187,108,1721,39,2026,1120,313,621,970,366,251,180,639,1868,746,88,325,1539,447,206
2020/08/29 22:00:00+00,,0,0,71,22,70,6,4,950,6,186,3,0,6,9,66,0,2,98,105,843,3,1959,0,56,7,63,28,252,624,281,868,376,2,77,66,340,168,743,1167,395,140,321,426,124,53,251,111,77,249,269,122,74,186,107,1723,38,2027,1121,313,621,966,366,251,179,639,1873,745,88,325,1540,446,207
2020/08/30 22:00:00+00,,0,0,71,22,70,6,4,952,6,186,3,0,6,9,66,0,2,98,105,845,3,1961,0,56,7,64,28,253,624,281,869,377,2,77,66,340,169,745,1168,468,140,323,426,125,53,249,111,77,250,269,122,74,187,107,1725,38,2029,1123,312,622,969,366,251,180,639,1876,748,88,327,1543,450,208
2020/08/31 22:00:00+00,,0,0,71,22,70,6,4,938,6,186,3,0,6,11,66,0,2,98,105,847,3,1963,0,56,7,64,28,255,625,289,873,380,3,77,66,340,169,745,1169,485,140,324,427,125,53,251,111,78,251,272,122,74,189,108,1727,38,2034,1138,316,623,973,368,251,179,641,1880,750,89,329,1544,450,209
2020/09/01 22:00:00+00,,0,0,72,22,70,6,4,943,6,187,3,0,6,11,66,0,2,100,104,847,3,1965,0,57,7,65,28,256,625,288,878,378,3,77,66,340,169,745,1169,500,139,324,426,125,53,252,112,78,251,272,122,74,189,108,1728,38,2040,1139,317,626,975,368,250,179,644,1886,752,91,328,1550,452,210
2020/09/02 22:00:00+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211
2020/09/03 22:00:00+00,,0,0,72,22,70,6,4,947,6,191,3,0,6,9,66,0,2,100,104,852,3,1966,0,58,7,66,28,256,630,290,884,399,3,79,67,341,169,752,1176,508,140,326,427,125,57,256,116,78,254,273,123,74,192,111,1742,39,2052,1146,319,627,977,373,250,178,645,1895,756,82,329,1551,453,212
2020/09/04 22:00:00+00,,0,0,72,23,71,6,4,953,7,192,3,0,6,9,67,0,2,100,105,856,3,1975,0,58,7,67,28,257,635,291,888,411,4,79,68,340,169,757,1182,510,140,328,432,125,56,257,119,80,256,273,123,74,196,113,1751,39,2054,1154,319,631,981,375,251,180,647,1895,757,82,331,1555,455,213
2020/09/05 22:00:00+00,,0,0,72,22,71,6,4,955,7,194,3,0,6,9,68,0,3,102,105,857,3,1983,0,58,7,67,28,257,636,292,891,421,4,79,68,340,169,758,1185,511,140,328,432,126,56,259,120,82,256,272,124,76,197,114,1754,39,2057,1156,323,633,982,375,253,180,646,1897,758,85,331,1556,456,214
2020/09/06 22:00:00+00,,0,0,72,22,71,6,4,958,7,193,3,0,6,9,68,0,3,102,105,857,3,1983,0,58,7,66,28,258,637,292,892,438,4,79,68,341,169,758,1187,510,140,327,432,126,56,259,120,83,256,273,124,76,199,115,1755,39,2055,1155,324,633,982,376,254,181,647,1898,758,85,333,1557,456,215
2020/09/07 22:00:00+00,,0,0,72,22,71,6,4,958,7,197,3,0,6,9,68,0,3,103,105,859,3,1990,0,58,7,66,28,259,637,292,894,451,4,79,69,341,170,758,1189,512,141,327,432,127,56,260,122,84,257,274,124,76,198,114,1756,39,2057,1156,326,634,981,375,253,182,648,1909,758,86,335,1560,457,216
2020/09/08 22:00:00+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217
2020/09/09 22:00:00+00,,0,0,72,22,71,6,4,965,7,199,3,0,6,9,70,0,3,106,106,863,3,1998,0,60,7,68,28,261,645,293,896,468,3,79,69,345,170,760,1197,514,142,332,435,128,56,262,120,87,262,273,124,78,198,114,1763,40,2074,1168,331,640,991,377,255,183,650,1911,762,87,337,1570,458,218
2020/09/10 22:00:00+00,,0,0,72,22,71,6,4,965,7,199,3,0,6,9,70,0,3,105,111,863,3,2002,0,60,7,69,29,268,654,303,914,474,3,79,69,346,170,773,1200,514,142,340,437,129,56,265,121,88,263,279,129,86,200,122,1778,41,2087,1185,339,641,1000,386,255,186,651,1915,766,88,337,1575,460,219
2020/09/11 22:00:00+00,,1,0,72,22,71,6,4,968,7,199,3,0,6,9,68,0,3,105,112,865,3,2003,0,61,8,68,29,265,657,303,920,483,3,80,69,347,171,777,1203,514,142,341,437,130,56,269,123,89,262,285,129,87,202,123,1787,41,2099,1195,343,643,1004,388,255,187,651,1919,766,88,338,1577,461,220
2020/09/12 22:00:00+00,,1,0,72,22,71,6,4,969,7,199,3,0,6,9,68,0,3,106,112,867,3,2008,0,62,7,68,29,266,660,303,922,488,3,79,69,347,171,779,1204,515,143,342,437,130,57,268,126,90,262,286,130,87,205,126,1787,41,2102,1198,344,643,1007,390,255,187,652,1921,767,88,339,1580,462,221
2020/09/13 22:00:00+00,,1,0,72,22,71,6,4,973,7,199,3,1,6,9,68,0,3,106,113,870,3,2026,0,60,7,69,29,266,661,304,930,508,3,79,69,347,171,781,1205,515,143,342,437,130,57,273,129,90,262,290,132,87,207,126,1789,41,2106,1200,350,647,1009,389,257,188,653,1922,768,90,340,1584,467,222
2020/09/14 22:00:00+00,,1,0,72,22,71,6,4,975,7,199,1,1,6,9,69,0,3,107,113,871,3,2034,0,60,7,73,29,267,662,303,932,510,3,80,69,349,171,783,1210,515,145,344,437,134,57,275,130,90,263,290,133,87,207,126,1793,42,2109,1202,350,649,1014,390,257,188,654,1929,768,91,340,1587,467,223
2020/09/15 22:00:00+00,,1,0,73,22,72,6,4,980,7,201,1,1,7,9,71,0,3,106,115,874,3,2043,0,61,7,73,31,268,665,306,934,569,3,81,69,352,172,785,1211,515,146,346,439,136,59,276,130,91,263,291,133,87,207,127,1801,42,2120,1206,352,651,1020,394,258,189,656,1934,770,91,341,1594,470,224
2020/09/16 22:00:00+00,,1,0,74,22,73,6,4,980,7,202,1,1,7,9,72,0,3,106,115,876,3,2059,0,63,7,75,31,268,669,306,934,608,3,81,69,352,172,785,1212,517,149,346,442,139,59,277,130,91,265,291,134,87,208,129,1802,42,2124,1208,354,654,1028,395,258,192,657,1937,772,93,343,1598,469,225
2020/09/17 22:00:00+00,,1,0,74,22,73,6,4,983,7,202,1,1,7,9,72,0,3,106,115,881,3,2093,0,63,7,75,31,269,672,306,936,618,3,81,70,352,173,788,1217,518,149,347,442,140,60,278,129,92,265,292,135,87,210,130,1808,42,2129,1208,355,654,1030,396,258,192,658,1940,772,93,343,1604,471,226
2020/09/18 22:00:00+00,,1,0,75,22,74,11,4,986,7,202,1,1,7,9,72,0,3,106,115,883,3,2120,0,65,7,75,31,270,675,308,942,646,3,81,71,356,174,792,1218,519,149,347,444,140,60,279,129,92,269,294,134,89,210,130,1815,42,2137,1216,358,656,1030,399,260,193,658,1944,772,94,344,1611,472,227
2020/09/19 22:00:00+00,,1,0,75,22,85,11,9,985,7,202,6,1,37,9,72,10,3,108,116,892,3,2353,0,100,7,76,46,272,680,311,948,650,3,87,72,356,179,802,1224,525,149,348,470,146,60,279,131,93,273,296,134,90,216,133,1823,42,2141,1222,358,659,1034,399,261,192,660,1987,773,94,345,1624,476,228
2020/09/20 22:00:00+00,,0,0,74,22,74,11,4,985,7,202,1,1,7,9,72,0,3,106,115,885,3,2124,0,65,7,75,31,272,675,313,946,653,3,81,72,356,174,794,1219,519,149,348,447,140,60,280,130,92,269,296,134,90,211,132,1821,42,2139,1219,358,658,1032,399,261,192,658,1949,773,94,345,1612,475,229
2020/09/21 22:00:00+00,,0,0,74,24,89,11,11,990,7,203,8,1,49,10,72,14,3,107,115,893,3,2444,0,114,7,75,52,273,686,312,946,683,7,89,72,357,175,802,1220,526,153,349,477,148,60,281,132,92,271,296,135,91,213,132,1822,42,2142,1221,366,661,1036,401,264,193,660,1996,775,95,347,1624,479,230
2020/09/22 22:00:00+00,,0,0,74,23,75,11,4,992,7,203,1,1,6,10,72,0,3,107,115,885,3,2147,0,65,7,75,31,274,679,312,949,686,7,82,72,359,175,796,1222,519,153,349,450,141,60,281,131,91,272,296,135,91,215,132,1824,42,2147,1223,369,662,1038,402,265,194,662,1959,776,95,348,1622,479,231
2020/09/23 22:00:00+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232
2020/09/24 22:00:00+00,,0,0,74,23,76,11,4,1000,7,203,1,1,6,10,72,0,3,108,115,888,3,2176,0,66,7,75,31,276,685,313,959,708,8,82,72,360,176,806,1225,522,156,349,452,144,61,282,136,94,278,301,137,91,223,133,1838,42,2163,1232,371,666,1049,410,269,196,662,1975,780,95,354,1637,488,233
2020/09/25 22:00:00+00,,0,0,74,24,76,11,4,1004,7,204,1,1,6,10,72,0,3,111,115,888,3,2213,0,69,7,78,32,279,687,315,961,713,9,82,72,360,177,805,1227,523,156,354,454,145,61,283,136,96,291,307,137,91,229,137,1843,42,2172,1240,373,667,1050,411,273,197,663,1981,785,96,354,1637,492,234
2020/09/26 22:00:00+00,,0,0,74,24,77,11,4,1004,7,204,1,1,6,10,72,0,3,111,114,891,3,2220,0,69,7,81,32,279,689,315,963,715,9,82,72,360,177,805,1230,524,158,357,454,145,61,284,137,96,292,308,137,91,229,137,1848,42,2172,1241,374,669,1054,411,274,198,665,1982,785,96,353,1635,497,235
2020/09/27 22:00:00+00,,0,0,74,24,77,11,4,1006,7,204,1,1,6,10,72,0,3,111,114,894,3,2233,0,69,7,87,32,280,691,316,969,722,9,82,72,360,177,812,1231,526,160,358,455,146,62,287,139,97,295,309,137,91,232,138,1855,42,2180,1246,377,669,1058,413,277,199,665,1985,789,96,353,1637,500,236
2020/09/28 22:00:00+00,,0,0,74,24,77,13,4,1011,7,204,1,1,6,10,73,0,3,112,114,895,3,2239,0,70,7,87,32,280,692,317,971,728,10,83,72,360,178,815,1231,526,161,361,457,147,63,289,144,97,295,313,138,91,236,139,1860,42,2184,1249,379,672,1065,414,277,200,666,1986,789,96,353,1640,502,237
2020/09/29 22:00:00+00,,0,0,74,24,78,13,4,1013,7,205,1,1,6,10,74,0,3,114,114,895,3,2251,0,71,7,86,33,280,693,321,973,733,10,83,73,361,177,816,1234,530,161,361,460,147,64,289,145,100,296,313,138,91,236,140,1861,42,2186,1253,380,671,1066,415,277,200,666,1991,792,97,355,1640,503,238
2020/09/30 22:00:00+00,,1,0,74,24,76,13,4,1013,7,206,1,1,6,10,75,0,3,116,114,896,3,2254,0,72,7,86,32,281,694,322,975,758,10,83,73,362,179,818,1239,531,161,361,461,148,64,292,146,102,298,316,138,91,236,139,1863,44,2188,1254,379,672,1068,415,282,200,668,1995,793,97,356,1645,504,239
2020/10/01 22:00:00+00,,1,0,74,24,76,13,4,1014,7,205,1,1,6,10,74,1,3,117,114,897,3,2264,0,72,7,86,33,282,694,323,977,764,10,84,74,362,179,819,1241,531,162,362,461,148,64,291,146,102,298,316,138,91,237,139,1865,44,2191,1259,382,672,1068,416,283,200,668,2002,793,97,357,1651,505,240
2020/10/02 22:00:00+00,,1,0,74,24,77,13,4,1014,7,205,1,1,7,10,74,1,3,118,114,900,3,2268,0,72,7,86,33,285,695,324,979,764,10,84,75,362,180,820,1243,531,162,364,462,148,64,295,147,104,298,317,139,91,237,139,1877,44,2194,1262,383,674,1069,418,284,200,668,2008,795,97,357,1655,506,241
2020/10/03 22:00:00+00,,1,0,74,24,77,13,4,1014,8,204,1,1,6,10,75,0,3,119,114,903,3,2281,0,72,7,88,33,286,696,324,980,769,10,84,75,364,180,823,1244,532,162,367,463,148,69,299,150,107,301,318,139,91,239,141,1883,44,2198,1267,383,676,1078,417,290,202,666,2008,799,97,359,1659,508,242
2020/10/04 22:00:00+00,,1,0,74,24,77,13,4,1014,8,205,1,1,6,10,75,0,3,120,114,903,3,2287,0,72,7,88,33,286,697,325,981,775,10,84,75,364,180,824,1244,533,162,369,463,148,69,301,151,108,302,320,139,91,239,142,1885,44,2199,1267,384,676,1079,420,294,202,666,2009,799,97,359,1659,509,243
2020/10/05 22:00:00+00,,1,0,76,24,77,13,4,1016,8,205,1,1,6,10,75,0,3,121,115,903,3,2294,0,72,7,89,33,285,700,326,986,776,10,83,75,364,180,824,1244,534,164,370,464,147,69,302,150,108,304,320,141,91,240,143,1893,44,2201,1269,386,676,1082,422,295,202,667,2012,801,97,359,1661,511,244
2020/10/06 22:00:00+00,,1,0,75,24,78,13,5,1019,8,205,1,1,6,11,75,0,3,123,114,908,3,2312,0,72,7,90,32,286,702,329,989,791,10,84,76,364,180,830,1248,534,166,371,465,146,69,303,153,108,306,325,141,90,241,145,1903,44,2209,1274,391,676,1088,422,298,204,668,2017,803,100,366,1666,512,245
2020/10/07 22:00:00+00,,1,0,75,24,78,13,5,1019,8,205,1,1,6,11,75,0,3,123,114,908,3,2312,0,72,7,90,32,286,702,329,989,791,10,84,76,364,180,830,1248,534,166,371,465,146,69,303,153,108,306,325,141,90,241,145,1903,44,2209,1274,391,676,1088,422,298,204,668,2017,803,100,366,1666,512,246
